"isoform_id","gene_name","best_day","p_value","fdr"
"ENSMUST00000000028","Cdc45","Day12",0.00541980814908671,0.0130428592165409
"ENSMUST00000000058","Cav2","Day3",0.000528322007167903,0.00355018849558204
"ENSMUST00000000080","Klf6","Day12",0.011119665291088,0.0200089994426977
"ENSMUST00000000090","Cox5a","Day12",0.00531260938085132,0.0128871502554526
"ENSMUST00000000109","Cntn1","Day12",0.000143466188195163,0.00185080718076948
"ENSMUST00000000145","Acsl6","Day12",0.0285713514652033,0.035459386311401
"ENSMUST00000000171","Pih1d2","Day3",0.00132269156117404,0.00587781340961332
"ENSMUST00000000175","Sdhd","Day12",0.0297620787994987,0.036361484277307
"ENSMUST00000000188","Ccnd2","Day12",0.0398110920527528,0.0432208183681844
"ENSMUST00000000201","Nalcn","Day12",0.000105828606901337,0.00157366981213244
"ENSMUST00000000206","Btbd17","Day12",0.00171194960456522,0.00676322649204406
"ENSMUST00000000228","Drp2","Day12",0.00886233209902187,0.0174930549272113
"ENSMUST00000000253","Lhx2","Day3",0.00133837397210435,0.00590843121791952
"ENSMUST00000000260","Gmpr","Day3",5.28447367731388e-05,0.00112400362010029
"ENSMUST00000000285","Dgke","Day6",0.0486610216336041,0.0490951884260805
"ENSMUST00000000287","Scpep1","Day3",5.52702553635598e-05,0.00115352884369306
"ENSMUST00000000305","Tpd52l1","Day12",0.0025329456220532,0.00841600494972322
"ENSMUST00000000314","Cdh4","Day3",0.000292775394614919,0.00264197453706835
"ENSMUST00000000348","Rtca","Day6",0.024530503654249,0.0322485539749137
"ENSMUST00000000349","Dbt","Day12",0.00158853865623898,0.00647553173372647
"ENSMUST00000000356","Dazap2","Day3",0.0279479879477375,0.0350093239938644
"ENSMUST00000000365","Mcts1","Day6",0.00136884813136862,0.00598198588413599
"ENSMUST00000000388","Ccm2","Day3",0.00210810486158586,0.00759152911202608
"ENSMUST00000000466","Plin2","Day3",8.24227408302569e-06,0.000468836439514598
"ENSMUST00000000476","Pdgfra","Day12",0.00106409266288965,0.00521238733424775
"ENSMUST00000000505","Mcm7","Day6",0.000303711732518974,0.00268973023290587
"ENSMUST00000000579","Sox9","Day6",0.0101448452375561,0.0190263378401129
"ENSMUST00000000594","C1d","Day6",0.038589104931531,0.0424677481280361
"ENSMUST00000000608","Gm2a","Day12",0.00744892962870769,0.0156937185809036
"ENSMUST00000000619","Clcn4","Day12",0.0109142176059678,0.0198462855803984
"ENSMUST00000000641","Sema4f","Day12",0.00567841641503086,0.0134269579003058
"ENSMUST00000000646","Sez6","Day6",0.0109765121393858,0.0199179411124031
"ENSMUST00000000707","Loxl3","Day3",0.000458883277598243,0.00329420335095181
"ENSMUST00000000724","Kat2b","Day3",0.0184151544272023,0.0271733497390485
"ENSMUST00000000844","Tpd52l2","Day12",0.00142839278586093,0.00611797166895069
"ENSMUST00000000894","E2f1","Day3",0.018095353590477,0.0269037663135787
"ENSMUST00000000896","Pxmp4","Day3",4.02529804377494e-07,0.000115975785756078
"ENSMUST00000000901","Dlg3","Day6",2.85615957329455e-07,9.68915828126956e-05
"ENSMUST00000000924","Mmp11","Day3",0.0311209486989998,0.0370566832179476
"ENSMUST00000000958","Top1mt","Day3",0.000148773179579731,0.00189180126384264
"ENSMUST00000000985","Oxa1l","Day3",0.00241654754099307,0.00820694584313634
"ENSMUST00000001027","Aox1","Day12",0.0137797159144383,0.0226381855066471
"ENSMUST00000001036","Tyk2","Day3",0.0243691936184861,0.0321014486161642
"ENSMUST00000001042","Ilf2","Day6",0.00268918018076614,0.00869109338253419
"ENSMUST00000001043","Chtop","Day12",0.00189285851863707,0.00716173218346334
"ENSMUST00000001046","S100a4","Day12",0.00306230278591058,0.00935041804118996
"ENSMUST00000001047","S100a3","Day12",0.00164300628528935,0.00660514037795427
"ENSMUST00000001051","S100a6","Day12",0.000190489174829223,0.00213234945984725
"ENSMUST00000001063","Epn2","Day12",0.0232137199518118,0.0314103978390693
"ENSMUST00000001080","N4bp3","Day3",0.0353986356332709,0.040194229999428
"ENSMUST00000001081","Rmnd5b","Day12",0.00663261159061734,0.0146444259223614
"ENSMUST00000001083","Nhp2","Day6",0.0129797441782045,0.0217816365998795
"ENSMUST00000001108","Add1","Day12",0.000350133353062221,0.00287681406467174
"ENSMUST00000001109","Mfsd10","Day3",0.000298653506396906,0.00266928059387945
"ENSMUST00000001112","Grk4","Day3",0.0230970778604246,0.0313203261095121
"ENSMUST00000001126","Slc46a1","Day3",0.0243932637246277,0.0321268127557033
"ENSMUST00000001148","Pcbp3","Day12",0.00454308100383749,0.0117500494159404
"ENSMUST00000001155","Araf","Day3",0.00162343107105045,0.00656291110625627
"ENSMUST00000001156","Cfp","Day12",0.021283064844774,0.0297555562215809
"ENSMUST00000001162","Uxt","Day6",0.0442255093027437,0.0460165090816394
"ENSMUST00000001171","Lman2l","Day12",0.0321436716524975,0.037851034323283
"ENSMUST00000001179","Pcnt","Day6",0.0387791367117115,0.0425808877158715
"ENSMUST00000001184","Mxd1","Day12",0.00529036145502826,0.0128512229397431
"ENSMUST00000001187","Anxa4","Day3",0.000612812022842468,0.00384979053270308
"ENSMUST00000001226","Sh3bp1","Day3",0.00683051265927537,0.0149038167312108
"ENSMUST00000001240","Agpat3","Day12",0.0157967906685335,0.024650925092055
"ENSMUST00000001247","Rnf32","Day3",0.0250134187582642,0.0326845339110993
"ENSMUST00000001256","Sema6b","Day12",0.00808589034789065,0.0165074556622839
"ENSMUST00000001258","Uhrf1","Day12",0.0213529465844116,0.0298179868821282
"ENSMUST00000001304","Ckb","Day3",3.12654841587712e-05,0.000869137035330285
"ENSMUST00000001327","Itgb7","Day12",0.0165721747904671,0.0254189653177408
"ENSMUST00000001339","Rrp15","Day6",0.00427088177077239,0.0113244969687778
"ENSMUST00000001347","Rnd2","Day6",0.00405734787197498,0.0109784801483817
"ENSMUST00000001402","Fbxo9","Day12",0.0279177012419023,0.034984522311337
"ENSMUST00000001419","Zmat2","Day3",0.0120035234372831,0.0209095319057633
"ENSMUST00000001439","Ube2c","Day12",0.0426576683140542,0.0451378956689393
"ENSMUST00000001451","Smg5","Day12",0.0339651698403991,0.0391732669330176
"ENSMUST00000001452","Cct3","Day6",0.00148053077336419,0.00623980278561469
"ENSMUST00000001454","Glmp","Day3",0.00026181273738668,0.00249532473275923
"ENSMUST00000001497","Cideb","Day3",0.000127061535583284,0.00174094536700738
"ENSMUST00000001513","Tubb6","Day3",0.00223096354345409,0.00784318517913898
"ENSMUST00000001522","Def8","Day12",0.0487596317973475,0.0491599854132536
"ENSMUST00000001538","Pax9","Day3",0.0309662103285007,0.0369279402927739
"ENSMUST00000001544","Vwa5a","Day3",0.000175145895921158,0.00204643613944074
"ENSMUST00000001559","Itfg2","Day6",0.00559696696240852,0.0133093363793708
"ENSMUST00000001562","Tulp3","Day12",0.00308454908871092,0.00939112412694692
"ENSMUST00000001565","Gtf2h4","Day3",0.0496500976065322,0.0497470316176783
"ENSMUST00000001569","Flot1","Day12",0.0050225583638398,0.0124391013003445
"ENSMUST00000001592","Jup","Day3",3.3511794540475e-05,0.000897909729220359
"ENSMUST00000001595","Fkbp10","Day3",0.00239199203980645,0.00814905883859166
"ENSMUST00000001619","Ergic1","Day12",0.00603610212005123,0.0139362242114856
"ENSMUST00000001620","Fxr1","Day3",8.14867132592489e-06,0.000467322798247527
"ENSMUST00000001713","Gstt1","Day12",0.00135285692340503,0.00593773335914455
"ENSMUST00000001716","Ddt","Day12",0.000749254351863016,0.00426395389608708
"ENSMUST00000001757","Eef1e1","Day6",0.000337509689476101,0.00283710581636399
"ENSMUST00000001801","Tcirg1","Day3",1.47371001730789e-05,0.000629937650023778
"ENSMUST00000001802","Naglu","Day3",0.00273879669972654,0.0087890036788563
"ENSMUST00000001806","Coasy","Day3",0.0224704924410033,0.0307897090139189
"ENSMUST00000001809","Pabpc1","Day3",0.0366248128745741,0.0410924161657942
"ENSMUST00000001812","Smo","Day3",2.9638903246143e-05,0.000858498767686763
"ENSMUST00000001824","Folh1","Day12",0.00246022114846089,0.0082720556734476
"ENSMUST00000001836","Pwp1","Day6",0.00272058405343689,0.00874879335307509
"ENSMUST00000001837","Fbxo7","Day12",0.00199092425666814,0.00738616292812099
"ENSMUST00000001845","Capns1","Day12",0.00582967695753978,0.0136635235277552
"ENSMUST00000001884","Clpb","Day3",0.00819258157298564,0.0166570472000165
"ENSMUST00000001920","Aif1l","Day3",0.00113774064370076,0.00536945979336729
"ENSMUST00000001927","Ltbp1","Day12",0.00574767420329592,0.0135233621127715
"ENSMUST00000001963","Ace","Day12",0.000722943960932643,0.00417596634287643
"ENSMUST00000001975","Nacc1","Day12",0.0255964903493556,0.0331423052362759
"ENSMUST00000002007","Siae","Day3",0.0107787300868815,0.0197127451287402
"ENSMUST00000002048","Taco1","Day3",0.00863446531190515,0.0171976140131139
"ENSMUST00000002053","Npas1","Day12",0.00585709579637117,0.0136916838845523
"ENSMUST00000002064","Blvra","Day12",0.0257787768739103,0.0332878851052461
"ENSMUST00000002079","Plxnb3","Day3",4.32956143781027e-05,0.00101948437856203
"ENSMUST00000002080","Pdzd4","Day12",0.0155718989186225,0.0244624773960147
"ENSMUST00000002081","Srpk3","Day3",0.0358981265269133,0.0405576367741982
"ENSMUST00000002084","Abcd1","Day3",0.0102664627357003,0.0191574912973188
"ENSMUST00000002087","Pnck","Day12",0.00210372002546932,0.00758432654116637
"ENSMUST00000002091","Bcap31","Day3",2.6911306279187e-05,0.000825222447734063
"ENSMUST00000002112","Trappc6a","Day3",0.00071727982857317,0.00416220584637193
"ENSMUST00000002127","Unc119","Day3",0.0250974024157082,0.0327381340508752
"ENSMUST00000002128","Rab34","Day12",0.0117381745891249,0.0206159673921844
"ENSMUST00000002133","Sdf2","Day3",0.000266543211801196,0.00251407275410034
"ENSMUST00000002177","Nr1h3","Day12",0.0229843665568127,0.0312140111707563
"ENSMUST00000002259","Clgn","Day12",0.00184863682925651,0.0070530816121943
"ENSMUST00000002275","Vrk3","Day3",0.000988736614978225,0.00499106263525578
"ENSMUST00000002289","Uchl3","Day12",0.000450686282206014,0.00326356220635071
"ENSMUST00000002297","Mov10","Day3",0.0127989440151519,0.0215975733013618
"ENSMUST00000002298","Ppm1j","Day3",0.000794217905729977,0.00438759905691015
"ENSMUST00000002303","Rhoc","Day3",2.97861872500249e-07,9.93617563015414e-05
"ENSMUST00000002327","Def6","Day3",0.0459129694244504,0.0471933472180123
"ENSMUST00000002344","Metrn","Day3",0.0218285749981532,0.0301830002478783
"ENSMUST00000002379","Cd320","Day6",0.00340950708370857,0.00994191204551677
"ENSMUST00000002391","Tm9sf1","Day3",0.0338091229147824,0.0390292764528418
"ENSMUST00000002395","Rec8","Day3",0.0451552452516495,0.0466853780521601
"ENSMUST00000002403","Dhrs1","Day12",0.0174016110161747,0.0262071666281968
"ENSMUST00000002412","Ncan","Day12",0.0160863084999107,0.0249346586733551
"ENSMUST00000002413","Tmem161a","Day3",0.00362920000509992,0.010265466096958
"ENSMUST00000002418","Borcs8","Day3",0.00149684739248623,0.0062714280042615
"ENSMUST00000002436","Snx9","Day3",0.0214887616624271,0.0299281584213679
"ENSMUST00000002444","Rfx2","Day3",0.00757761420890568,0.0158298662343437
"ENSMUST00000002445","Ranbp3","Day6",0.0153574957318089,0.0242834789913221
"ENSMUST00000002452","Ndufa11","Day12",0.00177825076418059,0.00690162672970225
"ENSMUST00000002469","Ocel1","Day3",0.00814709592595819,0.0165917913062732
"ENSMUST00000002495","Meis3","Day6",0.0469753591820552,0.0479675431880432
"ENSMUST00000002518","Tle5","Day3",0.0145084867368453,0.0234145591064312
"ENSMUST00000002533","Rgs20","Day3",0.00174934416365435,0.00684041247672705
"ENSMUST00000002551","Snrpd1","Day6",0.00291703425590795,0.00910407619398059
"ENSMUST00000002588","Tiam1","Day12",0.035710688797928,0.0404430168217354
"ENSMUST00000002625","Uck1","Day12",0.0350609219665896,0.0399103880544441
"ENSMUST00000002655","Mien1","Day12",0.0178946277672234,0.0267224483146293
"ENSMUST00000002699","Akap8","Day12",0.0263299218208282,0.0337490457008853
"ENSMUST00000002708","Shh","Day6",0.00714207632308606,0.015310750244826
"ENSMUST00000002733","Gtf2f1","Day6",0.00663788399831089,0.0146512183751866
"ENSMUST00000002735","Clpp","Day6",0.0226568477604941,0.0309223871753352
"ENSMUST00000002737","Alkbh7","Day12",0.00911570457408883,0.0178296518176867
"ENSMUST00000002790","Cse1l","Day6",0.00540191257527023,0.0130060483813345
"ENSMUST00000002809","Fkbp7","Day3",0.000411155876663627,0.00312290450633119
"ENSMUST00000002817","Camk2b","Day12",0.00165281636369086,0.00662974398258101
"ENSMUST00000002825","Baz1b","Day6",0.0478857161597136,0.0485872761298118
"ENSMUST00000002840","Pex6","Day12",0.0235783275369895,0.0316913089148895
"ENSMUST00000002848","Grin2d","Day12",0.0111411771272939,0.0200239795732728
"ENSMUST00000002855","Kdelr1","Day3",0.00587156364003028,0.0136986934015697
"ENSMUST00000002881","Nudt14","Day3",0.0153323930185038,0.0242629543220551
"ENSMUST00000002883","Sfrp4","Day12",0.0187519506389708,0.0275243506783192
"ENSMUST00000002885","Epdr1","Day12",0.00010833024065815,0.00159311518499109
"ENSMUST00000002889","Flii","Day3",0.00971377712962807,0.0185728698983132
"ENSMUST00000002902","Qtrt1","Day6",0.00393367091611974,0.0107690361627871
"ENSMUST00000002964","Adgre5","Day3",0.0335689403186331,0.038902341524952
"ENSMUST00000002976","Il17ra","Day3",0.0010819597849786,0.00524163404894428
"ENSMUST00000002979","Lamb1","Day3",3.15787746041352e-05,0.000875044933270812
"ENSMUST00000002989","Arrdc2","Day12",0.0162234197338518,0.025101402749926
"ENSMUST00000003027","Map2k7","Day12",0.0366303165458599,0.0410924161657942
"ENSMUST00000003029","Timm44","Day3",0.00529583035801695,0.0128573562124829
"ENSMUST00000003035","Disp1","Day3",0.0401406096568601,0.0434254528015812
"ENSMUST00000003066","Apoe","Day3",0.00388241767717468,0.0106798501661148
"ENSMUST00000003079","Prkar2b","Day12",0.0188380857711429,0.0275778442590276
"ENSMUST00000003207","Lipe","Day12",0.00709570407564419,0.0152595376677789
"ENSMUST00000003245","Sri","Day12",0.0044702693523142,0.011625836939523
"ENSMUST00000003274","Ebi3","Day12",3.07360484541608e-05,0.000861358700155222
"ENSMUST00000003284","Irf3","Day12",0.0306715177316302,0.0369279402927739
"ENSMUST00000003290","Bcl2l12","Day3",0.00221833426898277,0.00781276797355096
"ENSMUST00000003312","Edar","Day6",0.0116748391876438,0.0205458885863775
"ENSMUST00000003313","Grk5","Day12",0.00746973198502143,0.0157143878158718
"ENSMUST00000003395","Pde4a","Day12",0.0107775339697387,0.0197123588051101
"ENSMUST00000003433","Mknk2","Day3",0.00986623215135607,0.0186858722240852
"ENSMUST00000003442","Cacnb3","Day6",0.0361647749933636,0.0407773067146736
"ENSMUST00000003444","Ccdc65","Day3",0.0204233826257973,0.0289602552784509
"ENSMUST00000003445","Fkbp11","Day3",0.0135995913899425,0.0224273362532538
"ENSMUST00000003451","Rnd1","Day12",0.00145366084200171,0.00617466505786594
"ENSMUST00000003461","Ogdh","Day12",2.57372150829216e-05,0.000807645754748793
"ENSMUST00000003468","Grik5","Day12",0.000857778818955102,0.00460650471193624
"ENSMUST00000003493","Prkcsh","Day3",0.00128870211830134,0.00576699756265288
"ENSMUST00000003501","Elavl3","Day12",5.82350663766995e-05,0.00117599755495497
"ENSMUST00000003502","Rab3b","Day3",0.000316710594994829,0.00274770808791569
"ENSMUST00000003512","Fcgrt","Day3",7.29597890491984e-05,0.00128855384106151
"ENSMUST00000003529","Paf1","Day12",0.0075677982383765,0.0158222168794381
"ENSMUST00000003544","Bicd1","Day12",0.0374762810321949,0.0417155755997654
"ENSMUST00000003550","Ncstn","Day3",0.000756048859364866,0.00427950167426126
"ENSMUST00000003575","Tpm4","Day3",0.000154283163362523,0.00192757647609295
"ENSMUST00000003599","Pcdhgb6","Day3",0.0170774912875281,0.0259120603532617
"ENSMUST00000003612","Dusp3","Day3",0.000563458639985637,0.00367349338088356
"ENSMUST00000003622","Slc25a1","Day3",0.00556010625909575,0.0132616926731614
"ENSMUST00000003635","Ier3","Day3",0.00371417980438138,0.0103780312322649
"ENSMUST00000003645","Ercc1","Day6",0.0139668641636344,0.0228279182312788
"ENSMUST00000003655","As3mt","Day12",0.00375663019408978,0.0104327672172481
"ENSMUST00000003681","Sec14l2","Day12",0.0216593304598255,0.0300526971410283
"ENSMUST00000003687","Tgfb3","Day12",0.0132360139059339,0.0220577580468451
"ENSMUST00000003710","Aak1","Day12",0.00358692393599147,0.0102235380118667
"ENSMUST00000003714","Cp","Day3",0.000618540232732556,0.00387240624277201
"ENSMUST00000003720","Crot","Day3",0.000228201648122539,0.00233271500877049
"ENSMUST00000003754","Calb2","Day12",0.00131466307631134,0.00585458443232129
"ENSMUST00000003826","Htr3a","Day3",0.000288481965236453,0.00262214647330046
"ENSMUST00000003860","Coq8b","Day3",0.0302950047229462,0.03674430490424
"ENSMUST00000003870","Mxi1","Day3",0.0346596902438879,0.0396770590386306
"ENSMUST00000003876","Brd8","Day12",0.00621627630570942,0.0141837525305006
"ENSMUST00000003906","Farsa","Day6",0.0115274325810522,0.0205056587035403
"ENSMUST00000003907","Gcdh","Day12",0.00907656049033845,0.017777537232047
"ENSMUST00000003912","Calr","Day12",0.000177726597290984,0.00206125990823722
"ENSMUST00000003922","Syce2","Day3",0.000554885062501231,0.00364251378352317
"ENSMUST00000003947","Nqo1","Day3",8.82753502334799e-05,0.00141853661533028
"ENSMUST00000003961","Ppfia3","Day12",0.000907306288950971,0.00474268356577531
"ENSMUST00000003971","Lin7b","Day12",0.0214754242911336,0.0299158280336191
"ENSMUST00000004036","Efnb3","Day12",3.06667508729319e-05,0.000860862578852359
"ENSMUST00000004050","Mmd","Day12",0.00522129003770444,0.012745168658433
"ENSMUST00000004051","Hlf","Day12",0.0119300327240525,0.020825013515778
"ENSMUST00000004055","Dzip1","Day12",0.00127248954168402,0.00571799350715305
"ENSMUST00000004057","Fam162a","Day12",0.00550722852895857,0.0131789795426065
"ENSMUST00000004076","Grm3","Day3",0.000134409805376823,0.00178331930994438
"ENSMUST00000004094","Ssbp2","Day6",0.0256781870452445,0.033200834219029
"ENSMUST00000004133","Brinp2","Day6",0.0303499507603807,0.0367840336378974
"ENSMUST00000004134","Gstm5","Day12",0.01571348946021,0.0245688220878137
"ENSMUST00000004136","Gstm3","Day3",0.046443169494588,0.0475672928786296
"ENSMUST00000004140","Gstm1","Day12",0.00405923258458063,0.0109820951852367
"ENSMUST00000004145","Stat5a","Day12",8.23506758951265e-05,0.00136784130957756
"ENSMUST00000004156","Map3k11","Day3",0.00910337982212872,0.0178159917023474
"ENSMUST00000004201","Col5a3","Day12",0.0219888191399095,0.0303375070714337
"ENSMUST00000004202","Dnmt1","Day12",0.00670135256714566,0.0147457752453189
"ENSMUST00000004203","Ppan","Day6",0.000689011845405152,0.00408010932762071
"ENSMUST00000004214","Cacna1e","Day12",0.000528907889435715,0.00355018849558204
"ENSMUST00000004222","Hira","Day6",0.00278441981369826,0.00886999245124473
"ENSMUST00000004316","Psap","Day3",5.7567495527433e-05,0.00117497845666014
"ENSMUST00000004326","Plxna3","Day6",0.0066628982999154,0.0146852872025785
"ENSMUST00000004343","Wars2","Day3",2.59677221761123e-05,0.000810833009914022
"ENSMUST00000004378","Eno2","Day12",0.00592813718759255,0.0137790809208762
"ENSMUST00000004381","Lpcat3","Day3",0.000134763228588408,0.00178391932552711
"ENSMUST00000004396","Atp6v1f","Day3",0.00679265237455262,0.0148568393920523
"ENSMUST00000004428","Clcn5","Day12",0.0032492100606395,0.00966288648014066
"ENSMUST00000004430","Clcn3","Day12",0.0302697119129749,0.0367203441400915
"ENSMUST00000004470","Utp20","Day12",0.018391141097568,0.0271490436363015
"ENSMUST00000004497","Large1","Day12",0.0307400051509286,0.0369279402927739
"ENSMUST00000004508","Tmed4","Day3",0.0428188200788747,0.0452061759615296
"ENSMUST00000004554","Rps5","Day3",0.0345231709957432,0.0395932424638895
"ENSMUST00000004560","Bid","Day3",0.000768059532515353,0.00430610714049875
"ENSMUST00000004565","Ralb","Day3",0.000290440371974676,0.00263396649074451
"ENSMUST00000004574","Dnajb11","Day12",0.00290384183409487,0.00907705674049801
"ENSMUST00000004634","Slc1a4","Day12",3.98921255548856e-05,0.000973708406074434
"ENSMUST00000004646","Coro1c","Day3",0.0122764143075744,0.0211529297835832
"ENSMUST00000004673","Ndrg2","Day3",0.0124782776857143,0.021359165986451
"ENSMUST00000004684","Arhgef18","Day12",0.0208775837187994,0.0293966116970374
"ENSMUST00000004686","Pex11g","Day3",0.0299538939651894,0.0365031166410903
"ENSMUST00000004715","Mospd2","Day12",0.00830858695793291,0.0168044025831677
"ENSMUST00000004729","Etfb","Day12",0.0381987323218941,0.0422612142735454
"ENSMUST00000004745","Stxbp2","Day3",0.00754119743300041,0.0157834431267911
"ENSMUST00000004750","Sgce","Day12",0.0245169825650597,0.0322367235606143
"ENSMUST00000004784","Cnn2","Day3",5.0220901218978e-05,0.00109376641773433
"ENSMUST00000004786","Polr2e","Day6",0.00338696242942316,0.00989805185859857
"ENSMUST00000004868","Mtfp1","Day12",0.000884792284901237,0.00468893326198583
"ENSMUST00000004913","Pgf","Day3",0.040518700374568,0.043641058386535
"ENSMUST00000004920","Ulk2","Day12",0.0272014475305946,0.0344318854240356
"ENSMUST00000004965","Chmp2b","Day3",0.0443200254112017,0.0460765275610431
"ENSMUST00000005041","U2af2","Day12",0.0348220932331335,0.0397869783454583
"ENSMUST00000005051","Ldha","Day3",0.00487275296781642,0.0122646064701768
"ENSMUST00000005057","Thop1","Day12",0.0261043450701236,0.0335779631402457
"ENSMUST00000005066","Map2k1","Day3",0.000289952964244833,0.00263193132850809
"ENSMUST00000005173","Sgsh","Day3",4.8534757095986e-05,0.00108197421436366
"ENSMUST00000005175","Chd5","Day12",0.00115418856001415,0.00541897349957381
"ENSMUST00000005185","Cstb","Day3",1.97293261394726e-06,0.000245259072345581
"ENSMUST00000005188","Sh2b2","Day6",0.00510416622079146,0.0125627012923194
"ENSMUST00000005218","Cd44","Day12",0.000204521913155009,0.00220912363291824
"ENSMUST00000005220","Slc1a2","Day12",0.000563657145768226,0.00367359093863596
"ENSMUST00000005256","Ndrg1","Day3",1.99420364446201e-05,0.000720469060359335
"ENSMUST00000005292","Prdx2","Day6",0.0373690512790318,0.0416193623810484
"ENSMUST00000005406","App","Day12",0.0234543184041852,0.031597997641715
"ENSMUST00000005431","Letm1","Day12",0.00587890256531465,0.0136992860932603
"ENSMUST00000005470","Cadm3","Day12",0.0032121742193687,0.00960569630243319
"ENSMUST00000005487","Txn2","Day12",0.00149806131842989,0.0062714280042615
"ENSMUST00000005490","Slc1a6","Day12",0.0103352662000982,0.0192339186860626
"ENSMUST00000005493","Slc1a3","Day3",0.00062273756638509,0.00388220616516181
"ENSMUST00000005518","Kmt5b","Day12",0.0353145100721161,0.0401351911298302
"ENSMUST00000005532","Nid1","Day3",0.00599569203064543,0.0138861115474853
"ENSMUST00000005548","Hmox1","Day3",2.0411712104984e-05,0.000728268319790368
"ENSMUST00000005583","Pafah1b3","Day6",0.016394832519903,0.0252655472921228
"ENSMUST00000005607","Asf1b","Day12",0.0146253285971811,0.0235348088014617
"ENSMUST00000005620","Dnajb1","Day6",0.0136423823254084,0.0224726875224458
"ENSMUST00000005630","Msh4","Day6",0.029701099859916,0.0363148980768982
"ENSMUST00000005643","Celf1","Day12",0.0108767111364636,0.0198031196718284
"ENSMUST00000005651","Por","Day12",0.0117672460491582,0.0206502472068475
"ENSMUST00000005692","Atp4a","Day3",8.47208987519998e-05,0.00138643564370638
"ENSMUST00000005705","Trim28","Day6",0.0084258671834897,0.0169440100148243
"ENSMUST00000005719","Adcy9","Day12",0.0296335424653658,0.0363117027332127
"ENSMUST00000005722","Mef2c","Day3",0.00354135301097236,0.0101532990280206
"ENSMUST00000005749","Ctr9","Day6",0.0260833340726125,0.0335638282189131
"ENSMUST00000005798","Snx6","Day3",0.0144620373335452,0.0233584310225071
"ENSMUST00000005810","Mthfd2","Day12",4.75930650463141e-05,0.00106999822750783
"ENSMUST00000005815","Kit","Day6",0.00105941744838189,0.00520125195413293
"ENSMUST00000005817","Tomm40l","Day12",0.00104083114371223,0.00514630319698623
"ENSMUST00000005824","Apoa2","Day3",0.00125083068979148,0.00566539403851019
"ENSMUST00000005826","Cs","Day3",0.00161626197409748,0.00654715308875956
"ENSMUST00000005829","Ampd3","Day12",0.000340626473895211,0.00284256631029238
"ENSMUST00000005860","Pvalb","Day12",0.0452802074740258,0.0467506920433045
"ENSMUST00000005862","Tfap4","Day6",0.0142914167211787,0.0231651041200512
"ENSMUST00000005953","Sqor","Day3",9.17362837089541e-05,0.00144802974639962
"ENSMUST00000005964","Adh5","Day6",0.045074407699996,0.0466258860982697
"ENSMUST00000006027","Reep5","Day3",0.00678334918281853,0.0148446024375807
"ENSMUST00000006071","Otx1","Day3",0.0312652489085093,0.037179844150901
"ENSMUST00000006112","Ephb3","Day6",0.0237900129281854,0.0318223022627568
"ENSMUST00000006123","Tuft1","Day3",0.00674606635714192,0.0147947051250973
"ENSMUST00000006137","Trap1","Day3",0.00908943648397187,0.0177958659190635
"ENSMUST00000006171","Prg4","Day12",0.041181592609503,0.0441317971879426
"ENSMUST00000006235","Ctsb","Day3",1.3405286297008e-05,0.000600238937885045
"ENSMUST00000006286","Inpp5k","Day3",0.000280520228177372,0.00258380688769908
"ENSMUST00000006293","Crkl","Day12",0.0403424731540291,0.0435884329009345
"ENSMUST00000006367","Htra1","Day12",0.0287069000603524,0.0355570032618319
"ENSMUST00000006381","Fblim1","Day3",0.0322304769378181,0.0379065105130115
"ENSMUST00000006391","Serpinb9","Day3",0.0273023790757936,0.0345050904339214
"ENSMUST00000006403","Ccdc159","Day3",0.0026506872480222,0.00861957843528259
"ENSMUST00000006435","Atp6v1b2","Day12",0.0161378724046641,0.024992225021615
"ENSMUST00000006451","Ttc5","Day3",0.00309406890408404,0.00941008799806138
"ENSMUST00000006478","Tmem147","Day12",0.0433040474219918,0.0455466649848424
"ENSMUST00000006496","Rps9","Day3",0.0156134179975438,0.0244624773960147
"ENSMUST00000006508","Ggt1","Day3",0.000936114611692962,0.00484518592010205
"ENSMUST00000006557","Elovl1","Day3",5.44525409453822e-05,0.00114002887763789
"ENSMUST00000006559","Tpbg","Day3",0.00901988571629708,0.0177149457964563
"ENSMUST00000006611","Srm","Day12",0.00731061304491221,0.015549619563647
"ENSMUST00000006618","Arhgef19","Day3",0.024566381990622,0.0322813634337434
"ENSMUST00000006629","Sptbn1","Day12",0.0057232350589923,0.0134882529859927
"ENSMUST00000006646","Nsmf","Day12",0.0135719094746418,0.0223997499905134
"ENSMUST00000006669","Pdk1","Day3",0.000401360386422911,0.00307904489622636
"ENSMUST00000006692","Mvd","Day12",0.00121223110320845,0.00556728236462203
"ENSMUST00000006742","Atp7b","Day3",0.000206245386553006,0.00221948556855421
"ENSMUST00000006754","Ubtf","Day6",0.0026343042306044,0.00859053172225155
"ENSMUST00000006760","Cdt1","Day12",0.0103522764845614,0.01925300258674
"ENSMUST00000006761","Runx1t1","Day12",0.026496761529857,0.0338467063430475
"ENSMUST00000006814","Abhd1","Day12",6.08923486655755e-06,0.000411743364372126
"ENSMUST00000006828","Aplp1","Day6",0.000994660013626691,0.00500607038197809
"ENSMUST00000006853","P4htm","Day12",0.00364216170929244,0.0102890425704288
"ENSMUST00000006854","Usp19","Day12",0.0360507733949704,0.0406739700958474
"ENSMUST00000006898","Gmnn","Day12",0.0450237111325337,0.0465938726177867
"ENSMUST00000006900","Acot13","Day3",0.000970700577770822,0.00495374096483503
